corp_code,corp_name,stock_code,year,avg_revenue_last_3y,total_assets,revenue,operating_income,net_income,total_assets_statement,total_liabilities,total_equity,created_at
00977377,에이비온,203400,2024,1513503273.7,63782309171,759683815.0,-34065757010.0,-43381471015.0,63782309171.0,35652041942.0,28130267229.0,2026-05-26
00977641,하이로닉,149980,2022,30976117644.0,80014600573,27567596629.0,3581104785.0,3640305666.0,69605342157.0,9768726237.0,59836615920.0,2026-05-26
00977641,하이로닉,149980,2023,30976117644.0,80014600573,33731985488.0,5270588753.0,8246188046.0,79097609391.0,6694743636.0,72402865755.0,2026-05-26
00977641,하이로닉,149980,2024,30976117644.0,80014600573,31628770815.0,-4757481207.0,-5485708426.0,80014600573.0,10176095160.0,69838505413.0,2026-05-26
00977650,엔케이젠바이오텍코리아,182400,2022,10003536694.7,22878781256,11262689377.0,-49653047361.0,-55607367453.0,169695057937.0,86473968000.0,83221089937.0,2026-05-26
00977650,엔케이젠바이오텍코리아,182400,2023,10003536694.7,22878781256,9947882202.0,-67481545756.0,-153592178989.0,54445233594.0,63782391653.0,-9337158059.0,2026-05-26
00977650,엔케이젠바이오텍코리아,182400,2024,10003536694.7,22878781256,8800038505.0,-4064593226.0,-36941622703.0,22878781256.0,47884002006.0,-25005220750.0,2026-05-26
00980043,비큐AI,148780,2022,16817091270.0,15747802228,16258637264.0,-1128517592.0,-46044220.0,16398364711.0,4492811443.0,11905553268.0,2026-05-26
00980043,비큐AI,148780,2023,16817091270.0,15747802228,16892288214.0,240282775.0,733030521.0,16442518989.0,4126531111.0,12315987878.0,2026-05-26
00980043,비큐AI,148780,2024,16817091270.0,15747802228,17300348332.0,-812380727.0,-600674794.0,15747802228.0,3918078767.0,11829723461.0,2026-05-26
00983916,HLB제넥스,187420,2022,30079964063.7,146261606578,27801755545.0,-6224291882.0,-13373143566.0,133914215716.0,106839740801.0,27074474915.0,2026-05-26
00983916,HLB제넥스,187420,2023,30079964063.7,146261606578,27008338286.0,-9463584731.0,-721746907.0,97862900886.0,71501106171.0,26361794715.0,2026-05-26
00983916,HLB제넥스,187420,2024,30079964063.7,146261606578,35429798360.0,-1876477095.0,-17932729839.0,146261606578.0,118040313790.0,28221292788.0,2026-05-26
00986898,팜스빌,318010,2022,21410976328.3,67139949260,26113221456.0,4062759172.0,4063506428.0,74834854855.0,12168103254.0,62666751601.0,2026-05-26
00986898,팜스빌,318010,2023,21410976328.3,67139949260,21394730375.0,1632976195.0,3307098243.0,71278722308.0,7262800801.0,64015921507.0,2026-05-26
00986898,팜스빌,318010,2024,21410976328.3,67139949260,16724977154.0,-258082234.0,1583124504.0,67139949260.0,2515698346.0,64624250914.0,2026-05-26
00988364,SGA솔루션즈,184230,2022,42123694873.7,103611572099,37323741652.0,3840867866.0,4823085325.0,94907202866.0,37840718830.0,57066484036.0,2026-05-26
00988364,SGA솔루션즈,184230,2023,42123694873.7,103611572099,46123796210.0,1179299740.0,64437134.0,91846725203.0,34776783841.0,57069941362.0,2026-05-26
00988364,SGA솔루션즈,184230,2024,42123694873.7,103611572099,42923546759.0,-4106882203.0,-9938302906.0,103611572099.0,53430319451.0,50181252648.0,2026-05-26
00989619,알테오젠,196170,2022,76061298061.7,409011974213,28806344498.0,-29373680278.0,-10077904116.0,245490136097.0,100108123094.0,145382013003.0,2026-05-26
00989619,알테오젠,196170,2023,76061298061.7,409011974213,96522928887.0,-9736838487.0,-3582208686.0,256099994583.0,108258260247.0,147841734336.0,2026-05-26
00989619,알테오젠,196170,2024,76061298061.7,409011974213,102854620800.0,25403990856.0,60690355931.0,409011974213.0,134920913122.0,274091061091.0,2026-05-26
00989664,코아스템켐온,166480,2022,36099081536.0,117457187209,45877628499.0,-6352419193.0,702263912.0,77054041728.0,38419865284.0,38634176444.0,2026-05-26
00989664,코아스템켐온,166480,2023,36099081536.0,117457187209,33657156172.0,-19675632871.0,-17671634878.0,78591323826.0,58990694040.0,19600629786.0,2026-05-26
00989664,코아스템켐온,166480,2024,36099081536.0,117457187209,28762459937.0,-22019245376.0,-26252412534.0,117457187209.0,68863831145.0,48593356064.0,2026-05-26
00990819,아티스트스튜디오,200350,2022,37864228183.0,59269511420,44422278789.0,-6252551794.0,-6365269908.0,71642269060.0,29552965965.0,42089303095.0,2026-05-26
00990819,아티스트스튜디오,200350,2023,37864228183.0,59269511420,41863614133.0,-7787502929.0,-7434464400.0,50859305753.0,10758274796.0,40101030957.0,2026-05-26
00990819,아티스트스튜디오,200350,2024,37864228183.0,59269511420,27306791627.0,-7321436149.0,-14954557399.0,59269511420.0,5117658444.0,54151852976.0,2026-05-26
00991191,앱클론,174900,2022,2873687695.7,48182887935,3404207999.0,-8739802885.0,-9243793594.0,54021264165.0,17284275601.0,36736988564.0,2026-05-26
00991191,앱클론,174900,2023,2873687695.7,48182887935,2877031419.0,-11644913069.0,-12904282435.0,45435673163.0,18208365620.0,27227307543.0,2026-05-26
00991191,앱클론,174900,2024,2873687695.7,48182887935,2339823669.0,-15588944512.0,-16301551979.0,48182887935.0,18776896323.0,29405991612.0,2026-05-26
00991298,씨이랩,189330,2022,7551240942.0,13395642956,9896926397.0,-4926220793.0,-4544584658.0,28800135421.0,8071370877.0,20728764544.0,2026-05-26
00991298,씨이랩,189330,2023,7551240942.0,13395642956,3663438456.0,-6910776281.0,-6459128318.0,18016696017.0,3202372807.0,14814323210.0,2026-05-26
00991298,씨이랩,189330,2024,7551240942.0,13395642956,9093357973.0,-5284958770.0,-5186782443.0,13395642956.0,3796002594.0,9599640362.0,2026-05-26
00992543,LK삼양,225190,2022,41998049040.0,43376763929,54947071178.0,11006812462.0,8257567661.0,50214185518.0,13675703094.0,36538482424.0,2026-05-26
00992543,LK삼양,225190,2023,41998049040.0,43376763929,39031722713.0,-1129207533.0,728588894.0,39583128162.0,9471676463.0,30111451699.0,2026-05-26
00992543,LK삼양,225190,2024,41998049040.0,43376763929,32015353229.0,-3226899816.0,-1452921703.0,43376763929.0,15517135164.0,27859628765.0,2026-05-26
00993931,동양파일,228340,2022,66734854886.7,128446118144,72584619200.0,5272970932.0,4906550380.0,129412640518.0,6498334498.0,122914306020.0,2026-05-26
00993931,동양파일,228340,2023,66734854886.7,128446118144,71057300475.0,4492854477.0,5167432439.0,135278741653.0,7197048288.0,128081693365.0,2026-05-26
00993931,동양파일,228340,2024,66734854886.7,128446118144,56562644985.0,-4415778041.0,-5272778481.0,128446118144.0,5650956966.0,122795161178.0,2026-05-26
00994994,나노,187790,2022,81160644009.3,86329058759,66804959543.0,-3548846665.0,-15756003088.0,69924737798.0,68658359198.0,1266378600.0,2026-05-26
00994994,나노,187790,2023,81160644009.3,86329058759,88076437797.0,1622778490.0,-5878569121.0,67785020185.0,67185829420.0,599190765.0,2026-05-26
00994994,나노,187790,2024,81160644009.3,86329058759,88600534688.0,1657604767.0,29809092237.0,86329058759.0,55616629999.0,30712428760.0,2026-05-26
00995993,DXVX,180400,2022,35791537070.7,72358732227,32184379157.0,2634286404.0,-969805407.0,85950774592.0,51600077648.0,34350696944.0,2026-05-26
00995993,DXVX,180400,2023,35791537070.7,72358732227,41243654577.0,-15449039642.0,-27836035041.0,99935912074.0,71139418758.0,28796493316.0,2026-05-26
00995993,DXVX,180400,2024,35791537070.7,72358732227,33946577478.0,-21596592945.0,-51483903348.0,72358732227.0,56004333673.0,16354398554.0,2026-05-26
01011368,에이치브이엠,295310,2022,40695201524.7,119613500109,35487760243.0,1196792184.0,-426109448.0,69060898889.0,62435140367.0,6625758522.0,2026-05-26
01011368,에이치브이엠,295310,2023,40695201524.7,119613500109,41457404690.0,3728071521.0,-6055727547.0,85200792905.0,54819516888.0,30381276017.0,2026-05-26
01011368,에이치브이엠,295310,2024,40695201524.7,119613500109,45140439641.0,-6789016613.0,-8388199445.0,119613500109.0,53501818738.0,66111681371.0,2026-05-26
01011395,레몬,294140,2022,19178180234.3,20073174804,39769236730.0,-6646657964.0,-16358313077.0,27752573941.0,15954992797.0,11797581144.0,2026-05-26
01011395,레몬,294140,2023,19178180234.3,20073174804,10477073411.0,-11688879337.0,-9140096883.0,28509034345.0,11608987235.0,16900047110.0,2026-05-26
01011395,레몬,294140,2024,19178180234.3,20073174804,7288230562.0,-6283333118.0,-4684326075.0,20073174804.0,7821513209.0,12251661595.0,2026-05-26
01011438,에이치엘사이언스,239610,2022,32003276915.0,97778172911,52758204961.0,-603657954.0,1530197115.0,108817578579.0,4515737589.0,104301840990.0,2026-05-26
01011438,에이치엘사이언스,239610,2023,32003276915.0,97778172911,25587457016.0,-4692442893.0,-1391182447.0,105969071128.0,3375664005.0,102593407123.0,2026-05-26
01011438,에이치엘사이언스,239610,2024,32003276915.0,97778172911,17664168768.0,-9859262203.0,-7966187665.0,97778172911.0,3151518795.0,94626654116.0,2026-05-26
01012987,아모센스,357580,2022,94874026899.7,123796497707,63013530325.0,852102867.0,-905284103.0,90795839944.0,53179263639.0,37616576305.0,2026-05-26
01012987,아모센스,357580,2023,94874026899.7,123796497707,87453532398.0,796067214.0,-1422864416.0,111164362651.0,74719119928.0,36445242723.0,2026-05-26
01012987,아모센스,357580,2024,94874026899.7,123796497707,134155017976.0,7163114384.0,1739247152.0,123796497707.0,82388134656.0,41408363051.0,2026-05-26
01014718,제노코,361390,2022,54215837979.3,87289516128,50704825056.0,3151122885.0,2715633173.0,63349152361.0,29534680770.0,33814471591.0,2026-05-26
01014718,제노코,361390,2023,54215837979.3,87289516128,55112129394.0,1151079040.0,1654812600.0,66250551718.0,31410243198.0,34840308520.0,2026-05-26
01014718,제노코,361390,2024,54215837979.3,87289516128,56830559488.0,-2170629177.0,-3088385160.0,87289516128.0,52976676086.0,34312840042.0,2026-05-26
01015160,PS일렉트로닉스,332570,2022,80555826878.7,164600371302,51388503167.0,4325015868.0,-10389635536.0,118631662550.0,56653911695.0,61977750855.0,2026-05-26
01015160,PS일렉트로닉스,332570,2023,80555826878.7,164600371302,68149317459.0,6424251685.0,19457636930.0,142828187449.0,59805172910.0,83023014539.0,2026-05-26
01015160,PS일렉트로닉스,332570,2024,80555826878.7,164600371302,122129660010.0,10771020985.0,-7717133288.0,164600371302.0,74524973499.0,90075397803.0,2026-05-26
01016309,한켐,457370,2022,28383717156.7,63005163049,21512876525.0,3678446135.0,3182937709.0,23265244201.0,8707524070.0,14557720131.0,2026-05-26
01016309,한켐,457370,2023,28383717156.7,63005163049,26940818816.0,5021083704.0,4160972900.0,30916487835.0,10212029630.0,20704458205.0,2026-05-26
01016309,한켐,457370,2024,28383717156.7,63005163049,36697456129.0,6537056387.0,5767064455.0,63005163049.0,7878898904.0,55126264145.0,2026-05-26
01016479,오로스테크놀로지,322310,2022,47446624994.7,94406434193,35398202864.0,-3292067759.0,-2978002016.0,69701931578.0,8629170756.0,61072760822.0,2026-05-26
01016479,오로스테크놀로지,322310,2023,47446624994.7,94406434193,45529498555.0,2369674252.0,3378588226.0,74212053290.0,11845145811.0,62366907479.0,2026-05-26
01016479,오로스테크놀로지,322310,2024,47446624994.7,94406434193,61412173565.0,6083234932.0,5906649297.0,94406434193.0,26228934890.0,68177499303.0,2026-05-26
01020524,자이글,234920,2022,10402672565.0,54643848779,14993012303.0,-2654127476.0,-3735114919.0,61044130218.0,19335105788.0,41709024430.0,2026-05-26
01020524,자이글,234920,2023,10402672565.0,54643848779,4144292300.0,-8667430931.0,-10361829092.0,51746451453.0,20399256115.0,31347195338.0,2026-05-26
01020524,자이글,234920,2024,10402672565.0,54643848779,12070713092.0,-4893935821.0,-6766744924.0,54643848779.0,30063398365.0,24580450414.0,2026-05-26
01021639,나라셀라,405920,2022,91731673882.3,128241345564,107162501611.0,11957918054.0,8944026358.0,121562930938.0,72300353485.0,49262577453.0,2026-05-26
01021639,나라셀라,405920,2023,91731673882.3,128241345564,85325300237.0,196480866.0,-1104873844.0,131253791919.0,61218141081.0,70035650838.0,2026-05-26
01021639,나라셀라,405920,2024,91731673882.3,128241345564,82707219799.0,-3478071657.0,-5744274285.0,128241345564.0,64994155015.0,63247190549.0,2026-05-26
01021949,덱스터,206560,2022,62437020500.0,103565610601,65905730689.0,-2512357680.0,-6173487763.0,91913825993.0,34282975881.0,57630850112.0,2026-05-26
01021949,덱스터,206560,2023,62437020500.0,103565610601,67717191460.0,-41361146.0,-886106340.0,85927997593.0,27397729229.0,58530268364.0,2026-05-26
01021949,덱스터,206560,2024,62437020500.0,103565610601,53688139351.0,-8895513452.0,-10736203823.0,103565610601.0,54676679449.0,48888931152.0,2026-05-26
01022142,엠디바이스,226590,2022,22757275359.0,35218580533,10115905911.0,-1282566042.0,-3294548191.0,48192721497.0,36205135838.0,11987585659.0,2026-05-26
01022142,엠디바이스,226590,2023,22757275359.0,35218580533,9850672827.0,-4739109156.0,-7340831574.0,30406622255.0,25771772952.0,4634849303.0,2026-05-26
01022142,엠디바이스,226590,2024,22757275359.0,35218580533,48305247339.0,4976243658.0,3190068169.0,35218580533.0,8932877898.0,26285702635.0,2026-05-26
01022902,애드바이오텍,179530,2022,10746590082.7,23074331955,10631575436.0,-4938351845.0,2696279850.0,31018133561.0,14832854851.0,16185278710.0,2026-05-26
01022902,애드바이오텍,179530,2023,10746590082.7,23074331955,10471949613.0,-4762402527.0,-5431863549.0,28093228263.0,17246118019.0,10847110244.0,2026-05-26
01022902,애드바이오텍,179530,2024,10746590082.7,23074331955,11136245199.0,-4117316777.0,-8986981644.0,23074331955.0,20099314045.0,2975017910.0,2026-05-26
01023211,와이제이링크,209640,2022,52038061131.3,115726215848,59029339817.0,15374035898.0,13145578130.0,73271226551.0,47127498317.0,26143728234.0,2026-05-26
01023211,와이제이링크,209640,2023,52038061131.3,115726215848,48551207007.0,9159287098.0,7054253615.0,73307093940.0,32023000452.0,41284093488.0,2026-05-26
01023211,와이제이링크,209640,2024,52038061131.3,115726215848,48533636570.0,-1266842685.0,394384071.0,115726215848.0,37544914420.0,78181301428.0,2026-05-26
01023318,센코,347000,2022,36101564996.7,67017008333,38490343314.0,3321460234.0,848454790.0,76783952864.0,33207786038.0,43576166826.0,2026-05-26
01023318,센코,347000,2023,36101564996.7,67017008333,33952242199.0,2245775452.0,-1161720602.0,69624568954.0,27595872033.0,42028696921.0,2026-05-26
01023318,센코,347000,2024,36101564996.7,67017008333,35862109477.0,2718008245.0,2529398796.0,67017008333.0,24482719170.0,42534289163.0,2026-05-26
01025644,강스템바이오텍,217730,2022,6524380330.7,55986114034,5914650176.0,-20864564919.0,-20176260643.0,80591704813.0,33331410601.0,47260294212.0,2026-05-26
01025644,강스템바이오텍,217730,2023,6524380330.7,55986114034,5912667181.0,-19658231710.0,-23221104725.0,81253041202.0,36735491548.0,44517549654.0,2026-05-26
01025644,강스템바이오텍,217730,2024,6524380330.7,55986114034,7745823635.0,-14842348178.0,-7989963571.0,55986114034.0,12804092628.0,43182021406.0,2026-05-26
01026616,지구홀딩스,221800,2022,41615186454.3,44982871348,69013134090.0,15707796256.0,13159994846.0,51028367701.0,17184204640.0,33844163061.0,2026-05-26
01026616,지구홀딩스,221800,2023,41615186454.3,44982871348,30792036515.0,-1337992226.0,645895277.0,49199391119.0,11207980910.0,37991410209.0,2026-05-26
01026616,지구홀딩스,221800,2024,41615186454.3,44982871348,25040388758.0,-3126636515.0,-2840499099.0,44982871348.0,10555405882.0,34427465466.0,2026-05-26
01027794,브이원텍,251630,2022,71432902514.0,198247841034,59783165596.0,38008892.0,-3991332055.0,175413390124.0,78168624399.0,97244765725.0,2026-05-26
01027794,브이원텍,251630,2023,71432902514.0,198247841034,81783667519.0,1976702270.0,-3535929929.0,203989398531.0,71005962229.0,132983436302.0,2026-05-26
01027794,브이원텍,251630,2024,71432902514.0,198247841034,72731874427.0,-4360100575.0,-7311116646.0,198247841034.0,58480374101.0,139767466933.0,2026-05-26
01030503,우진엔텍,457550,2022,40668534085.7,51748720293,37364336431.0,5673304262.0,4761400117.0,30462913277.0,6534331483.0,23928581794.0,2026-05-26
01030503,우진엔텍,457550,2023,40668534085.7,51748720293,40682712915.0,5893114729.0,5266178665.0,39456899439.0,5848450237.0,33608449202.0,2026-05-26
01030503,우진엔텍,457550,2024,40668534085.7,51748720293,43958552911.0,5318973279.0,5409222285.0,51748720293.0,4325109512.0,47423610781.0,2026-05-26
01031229,한국비티비,219750,2022,20523872513.0,42648207422,0.0,0.0,0.0,15813384152.0,5421285404.0,10392098748.0,2026-05-26
01031229,한국비티비,219750,2023,20523872513.0,42648207422,31436243620.0,1340382942.0,1666881877.0,21197077317.0,6154302715.0,15042774602.0,2026-05-26
01031229,한국비티비,219750,2024,20523872513.0,42648207422,30135373919.0,987995029.0,-160679488.0,42648207422.0,14413142351.0,28235065071.0,2026-05-26
01032583,강동씨앤엘,198440,2022,55936895420.7,439892185086,69904737333.0,-12631266830.0,-7760971355.0,137163225395.0,27828796109.0,109334429286.0,2026-05-26
01032583,강동씨앤엘,198440,2023,55936895420.7,439892185086,50522976679.0,-17209786249.0,-15839660122.0,114558490139.0,22362309597.0,92196180542.0,2026-05-26
01032583,강동씨앤엘,198440,2024,55936895420.7,439892185086,47382972250.0,5550285074.0,-7709972494.0,439892185086.0,305614614647.0,134277570439.0,2026-05-26
01033591,큐알티,405100,2022,59378840938.7,136320462065,59628906235.0,10285825829.0,6433583076.0,149211297139.0,45161263148.0,104050033991.0,2026-05-26
01033591,큐알티,405100,2023,59378840938.7,136320462065,53256955744.0,752199915.0,2624483373.0,141787733651.0,41723964759.0,100063768892.0,2026-05-26
01033591,큐알티,405100,2024,59378840938.7,136320462065,65250660837.0,4767436351.0,2857421981.0,136320462065.0,45964681680.0,90355780385.0,2026-05-26
01035368,티에프이,425420,2022,72566219539.0,126748821307,63746725969.0,6513363749.0,6722151652.0,82874994571.0,22293584501.0,60581410070.0,2026-05-26
01035368,티에프이,425420,2023,72566219539.0,126748821307,80325243852.0,9223518541.0,11110727809.0,91438776338.0,20207055893.0,71231720445.0,2026-05-26
01035368,티에프이,425420,2024,72566219539.0,126748821307,73626688796.0,4390721235.0,1452340936.0,126748821307.0,48324109833.0,78424711474.0,2026-05-26
01035678,링크드,193250,2022,21494618297.7,72031186315,30233618983.0,-2430395776.0,6238856563.0,94851837467.0,10941407629.0,83910429838.0,2026-05-26
01035678,링크드,193250,2023,21494618297.7,72031186315,20171254674.0,-4428502767.0,-12693679942.0,84048331412.0,8352265126.0,75696066286.0,2026-05-26
01035678,링크드,193250,2024,21494618297.7,72031186315,14078981236.0,-6060223537.0,-17647528048.0,72031186315.0,9742202016.0,62288984299.0,2026-05-26
01036367,아크솔루션스,203690,2022,32351134225.3,61048069198,26575597422.0,-7338010988.0,-5010569891.0,51479617753.0,41652766057.0,9826851696.0,2026-05-26
01036367,아크솔루션스,203690,2023,32351134225.3,61048069198,37252698975.0,-4787408536.0,-24239257279.0,77189379742.0,46757035996.0,30432343746.0,2026-05-26
01036367,아크솔루션스,203690,2024,32351134225.3,61048069198,33225106279.0,-6201847455.0,-9426236921.0,61048069198.0,35104606947.0,25943462251.0,2026-05-26
01037214,킵스파마,256940,2022,78111279863.3,165210653627,14617273604.0,-8614814503.0,-12040326889.0,85558807150.0,33291305515.0,52267501635.0,2026-05-26
01037214,킵스파마,256940,2023,78111279863.3,165210653627,92133337144.0,3060265295.0,3462994857.0,117278548525.0,58699350741.0,58579197784.0,2026-05-26
01037214,킵스파마,256940,2024,78111279863.3,165210653627,127583228842.0,6216644621.0,1611724006.0,165210653627.0,101989703304.0,63220950323.0,2026-05-26
01037542,NPX,222160,2022,8146282102.7,22345945004,12456309964.0,-538486062.0,121752316.0,25958213181.0,2113312133.0,23844901048.0,2026-05-26
01037542,NPX,222160,2023,8146282102.7,22345945004,3689064462.0,-6695362269.0,-7334661001.0,26625315027.0,3058985909.0,23566329118.0,2026-05-26
01037542,NPX,222160,2024,8146282102.7,22345945004,8293471882.0,-3205373321.0,-3032458683.0,22345945004.0,1754547246.0,20591397758.0,2026-05-26
01041828,JTC,950170,2022,7100215121.0,29736457733,1344490154.0,-8669973692.0,-8887035378.0,25989569862.0,22984554619.0,3005015243.0,2026-05-26
01041828,JTC,950170,2023,7100215121.0,29736457733,3687946958.0,-1544254050.0,-1474863175.0,27434806675.0,20533117685.0,6901688990.0,2026-05-26
01041828,JTC,950170,2024,7100215121.0,29736457733,16268208251.0,2375396677.0,2218406527.0,29736457733.0,20523439421.0,9213018312.0,2026-05-26
01042085,엑셈,205100,2022,56753297909.7,147383500951,55133275799.0,12530332588.0,9603008998.0,119020736915.0,17587525887.0,101433211028.0,2026-05-26
01042085,엑셈,205100,2023,56753297909.7,147383500951,53889135871.0,4912495133.0,10422416874.0,132758341959.0,14026280292.0,118732061667.0,2026-05-26
01042085,엑셈,205100,2024,56753297909.7,147383500951,61237482059.0,8833525477.0,10767697123.0,147383500951.0,15555922543.0,131827578408.0,2026-05-26
01042359,지엘팜텍,204840,2022,22936493531.7,42440327756,16728502971.0,-3254750005.0,-790167314.0,40854317735.0,24763828443.0,16090489292.0,2026-05-26
01042359,지엘팜텍,204840,2023,22936493531.7,42440327756,26033025366.0,-3228012102.0,-3748514692.0,39868264804.0,27585965273.0,12282299531.0,2026-05-26
01042359,지엘팜텍,204840,2024,22936493531.7,42440327756,26047952258.0,-1767871568.0,-2337462825.0,42440327756.0,22772408440.0,19667919316.0,2026-05-26
01042429,넥써쓰,205500,2022,6257011081.0,33801389808,5759731909.0,-15115249647.0,-18480801052.0,44014969924.0,13305164429.0,30709805495.0,2026-05-26
01042429,넥써쓰,205500,2023,6257011081.0,33801389808,5460260915.0,-16159833315.0,-12037676999.0,39583356773.0,10238235454.0,29345121319.0,2026-05-26
01042429,넥써쓰,205500,2024,6257011081.0,33801389808,7551040419.0,-8937199488.0,-8217215347.0,33801389808.0,7956275133.0,25845114675.0,2026-05-26
01042650,큐리언트,115180,2022,8893398112.3,58070561569,8468552823.0,-27474716001.0,-27118103413.0,38411664413.0,3275403934.0,35136260479.0,2026-05-26
01042650,큐리언트,115180,2023,8893398112.3,58070561569,9031807070.0,-23213207544.0,-22248991298.0,49760959484.0,2612112693.0,47148846791.0,2026-05-26
01042650,큐리언트,115180,2024,8893398112.3,58070561569,9179834444.0,-27477790640.0,-24996940757.0,58070561569.0,5386510821.0,52684050748.0,2026-05-26
01042711,글로벌텍스프리,204620,2022,84457586103.3,174537046596,41967340578.0,-3568066672.0,-14251977234.0,145359492271.0,39752802729.0,105606689542.0,2026-05-26
01042711,글로벌텍스프리,204620,2023,84457586103.3,174537046596,81675692376.0,9812485992.0,-7994237019.0,166931913519.0,58336854863.0,108595058656.0,2026-05-26
01042711,글로벌텍스프리,204620,2024,84457586103.3,174537046596,129729725356.0,21771465088.0,6250343641.0,174537046596.0,46165978691.0,128371067905.0,2026-05-26
01043853,베노티앤알,206400,2022,19003032985.7,104745553211,21796866525.0,-1910517180.0,-21858749823.0,101284023121.0,31282418942.0,70001604179.0,2026-05-26
01043853,베노티앤알,206400,2023,19003032985.7,104745553211,9916844608.0,-7013194952.0,-7919789348.0,122957570414.0,42769653287.0,80187917127.0,2026-05-26
01043853,베노티앤알,206400,2024,19003032985.7,104745553211,25295387824.0,-9704012940.0,-3592597930.0,104745553211.0,9484815643.0,95260737568.0,2026-05-26
01046391,싸이토젠,217330,2022,4951927077.3,72478061994,760777445.0,-11497462671.0,-18771226009.0,41220347999.0,35564130930.0,5656217069.0,2026-05-26
01046391,싸이토젠,217330,2023,4951927077.3,72478061994,3184360751.0,-11791605783.0,-15769500591.0,74450069700.0,21094677058.0,53355392642.0,2026-05-26
01046391,싸이토젠,217330,2024,4951927077.3,72478061994,10910643036.0,-10665601019.0,-17116101889.0,72478061994.0,23535092605.0,48942969389.0,2026-05-26
01047169,지란지교시큐리티,208350,2022,33875144222.0,85103437682,32220888324.0,2132985984.0,2288855943.0,123609862385.0,47265307463.0,76344554922.0,2026-05-26
01047169,지란지교시큐리티,208350,2023,33875144222.0,85103437682,35281556819.0,1836738399.0,10939986148.0,92553608517.0,22884919612.0,69668688905.0,2026-05-26
01047169,지란지교시큐리티,208350,2024,33875144222.0,85103437682,34122987523.0,1377556243.0,-1724343672.0,85103437682.0,21454309006.0,63649128676.0,2026-05-26
01047451,셀바스헬스케어,208370,2022,29733583102.3,70223345563,27685710222.0,2482536562.0,2812844654.0,46033810416.0,12274352048.0,33759458368.0,2026-05-26
01047451,셀바스헬스케어,208370,2023,29733583102.3,70223345563,29812771015.0,3345879719.0,5169790540.0,66680224017.0,6583287371.0,60096936646.0,2026-05-26
01047451,셀바스헬스케어,208370,2024,29733583102.3,70223345563,31702268070.0,3273928848.0,3151898805.0,70223345563.0,6422724040.0,63800621523.0,2026-05-26
01047840,미스터블루,207760,2022,73875090619.7,94852623352,77157401313.0,7440975335.0,3135273021.0,136410230389.0,68160009014.0,68250221375.0,2026-05-26
01047840,미스터블루,207760,2023,73875090619.7,94852623352,74126065820.0,694659937.0,-11228581159.0,115163036613.0,59546875225.0,55616161388.0,2026-05-26
01047840,미스터블루,207760,2024,73875090619.7,94852623352,70341804726.0,-13552961926.0,-16743234375.0,94852623352.0,36159143615.0,58693479737.0,2026-05-26
01049167,롤링스톤,214610,2022,8706318737.7,54466556163,16111429183.0,-25900397615.0,,57511783958.0,39872312393.0,17639471565.0,2026-05-26
01049167,롤링스톤,214610,2023,8706318737.7,54466556163,5367423455.0,-19375745660.0,,61317988254.0,24989158472.0,36328829782.0,2026-05-26
01049167,롤링스톤,214610,2024,8706318737.7,54466556163,4640103575.0,-19234571811.0,,54466556163.0,28581379055.0,25885177108.0,2026-05-26
01049422,썸에이지,208640,2022,12685413695.0,25094379023,12519373509.0,-16478666060.0,-21450141606.0,47939612884.0,13516264827.0,34423348057.0,2026-05-26
01049422,썸에이지,208640,2023,12685413695.0,25094379023,11560934744.0,-12823161753.0,-12352279768.0,38948075295.0,12966573602.0,25981501693.0,2026-05-26
01049422,썸에이지,208640,2024,12685413695.0,25094379023,13975932832.0,-10168798530.0,-6887905081.0,25094379023.0,2452356889.0,22642022134.0,2026-05-26
01050738,솔트룩스,304100,2022,35695627609.7,93236129312,30313561776.0,-1959183772.0,-9363734179.0,78704525081.0,33776449726.0,44928075355.0,2026-05-26
01050738,솔트룩스,304100,2023,35695627609.7,93236129312,30828903129.0,-9292178997.0,-10727358908.0,98831756429.0,25289789400.0,73541967029.0,2026-05-26
01050738,솔트룩스,304100,2024,35695627609.7,93236129312,45944417924.0,-6631928392.0,-5858192125.0,93236129312.0,20565283068.0,72670846244.0,2026-05-26
01051092,피씨엘,241820,2022,15630978297.0,21576690696,37217226663.0,-8245365421.0,-4011235671.0,87937797881.0,54294178545.0,33643619336.0,2026-05-26
01051092,피씨엘,241820,2023,15630978297.0,21576690696,8429532300.0,-16131251501.0,-20283875061.0,62193819113.0,24582757982.0,37611061131.0,2026-05-26
01051092,피씨엘,241820,2024,15630978297.0,21576690696,1246175928.0,-27109072636.0,-52844416494.0,21576690696.0,14460325889.0,7116364807.0,2026-05-26
01051472,젠큐릭스,229000,2022,3431191249.7,30044054132,2559487184.0,-11007096768.0,-25450909971.0,37238665245.0,31565458511.0,5673206734.0,2026-05-26
01051472,젠큐릭스,229000,2023,3431191249.7,30044054132,2600317668.0,-11158545309.0,-20139383953.0,33501909441.0,21498605085.0,12003304356.0,2026-05-26
01051472,젠큐릭스,229000,2024,3431191249.7,30044054132,5133768897.0,-8529370119.0,-4147842273.0,30044054132.0,15147394717.0,14896659415.0,2026-05-26
01053540,퓨쳐켐,220100,2022,14611635601.3,74421441480,12573624103.0,-12934275144.0,-14010877367.0,88716258581.0,18433015770.0,70283242811.0,2026-05-26
01053540,퓨쳐켐,220100,2023,14611635601.3,74421441480,13968016475.0,-8411501068.0,-6711785929.0,72833181896.0,8918809764.0,63914372132.0,2026-05-26
