통계표,업종코드,기업규모,계정항목,단위,변환,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","D35 전기, 가스, 증기 및 공기조절 공급업","중기업","유형자산증가율","%","원자료","","","","","","-3.94","-1.66","9.20","28.69","-1.88","-3.47","4.40","-3.97"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","D35 전기, 가스, 증기 및 공기조절 공급업","중기업","유동자산증가율","%","원자료","","","","","","16.22","23.40","-15.32","-3.71","-2.15","26.23","-4.00","1.05"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","D35 전기, 가스, 증기 및 공기조절 공급업","중기업","재고자산증가율","%","원자료","","","","","","3.83","-30.92","-19.42","-5.63","48.80","-2.72","10.96","14.71"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","D35 전기, 가스, 증기 및 공기조절 공급업","중기업","자기자본증가율","%","원자료","","","","","","70.42","12.55","-19.55","-1.98","-9.67","11.89","29.00","3.73"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","D35 전기, 가스, 증기 및 공기조절 공급업","중기업","매출액증가율","%","원자료","","","","","","27.55","32.81","-6.57","-15.76","10.43","40.74","-7.68","-0.83"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","D35 전기, 가스, 증기 및 공기조절 공급업","소기업","총자산증가율","%","원자료","","","","","","24.06","23.18","24.62","26.98","16.70","19.50","10.93","12.78"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","D35 전기, 가스, 증기 및 공기조절 공급업","소기업","유형자산증가율","%","원자료","","","","","","22.51","23.61","23.36","30.98","14.66","13.90","11.21","13.03"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","D35 전기, 가스, 증기 및 공기조절 공급업","소기업","유동자산증가율","%","원자료","","","","","","31.83","25.77","21.43","16.35","20.30","40.52","11.38","8.96"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","D35 전기, 가스, 증기 및 공기조절 공급업","소기업","재고자산증가율","%","원자료","","","","","","166.97","38.03","40.28","-11.54","18.87","34.70","1.22","-5.02"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","D35 전기, 가스, 증기 및 공기조절 공급업","소기업","자기자본증가율","%","원자료","","","","","","19.87","22.40","13.31","22.96","18.97","41.32","19.92","10.49"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","D35 전기, 가스, 증기 및 공기조절 공급업","소기업","매출액증가율","%","원자료","","","","","","47.92","31.25","19.48","23.74","26.31","48.56","0.62","3.76"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","종합","총자산증가율","%","원자료","6.88","7.14","6.92","7.45","3.18","3.73","2.87","6.88","5.00","5.41","13.59","2.69","2.41"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","종합","유형자산증가율","%","원자료","10.56","8.23","7.47","5.94","4.13","3.97","2.95","8.71","5.55","3.69","3.85","2.35","2.95"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","종합","유동자산증가율","%","원자료","-2.89","4.06","16.82","22.47","-5.67","6.17","5.83","1.83","6.24","13.71","37.25","1.99","-5.31"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","종합","재고자산증가율","%","원자료","-10.65","21.04","6.72","10.67","11.32","12.49","18.57","-0.70","-4.78","15.94","34.76","-11.05","7.24"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","종합","자기자본증가율","%","원자료","-1.03","1.65","5.93","16.61","5.91","2.69","-1.03","-1.41","2.76","-3.33","-13.09","-3.04","6.49"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","종합","매출액증가율","%","원자료","14.78","4.47","5.13","-1.64","1.35","2.43","5.64","-2.37","-5.37","11.31","36.41","5.87","0.97"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","대기업_중견","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","대기업_중견","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","대기업_중견","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","대기업_중견","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","대기업_중견","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","대기업_중견","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","중소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","중소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","중소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","중소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","중소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","중소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","중기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","중기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","중기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","중기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","중기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","중기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D351 전기업","소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","종합","총자산증가율","%","원자료","14.40","6.63","7.99","-7.52","-2.58","-1.39","4.57","0.88","-4.35","16.16","30.65","-5.11","1.15"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","종합","유형자산증가율","%","원자료","6.16","8.05","8.95","3.89","1.09","2.96","-0.50","0.86","-2.55","-2.33","1.42","1.05","2.55"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","종합","유동자산증가율","%","원자료","5.94","0.74","10.42","-25.41","-11.93","-0.38","15.76","-3.88","-12.82","47.19","74.45","-27.66","-2.23"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","종합","재고자산증가율","%","원자료","-41.27","27.75","41.64","-49.31","-38.61","44.14","96.87","-16.53","-44.39","140.63","114.73","-34.26","-8.31"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","종합","자기자본증가율","%","원자료","6.38","8.29","8.82","0.50","-2.41","-3.71","2.39","-0.88","0.73","16.43","3.61","4.82","8.47"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","종합","매출액증가율","%","원자료","19.79","7.73","-1.70","-26.03","-18.07","5.26","13.54","-2.55","-13.31","19.81","73.11","-10.53","-9.72"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","대기업_중견","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","대기업_중견","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","대기업_중견","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","대기업_중견","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","대기업_중견","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","대기업_중견","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","중소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","중소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","중소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","중소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","중소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","중소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","중기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","중기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","중기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","중기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","중기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","중기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  D352,3 연료용 가스, 증기 · 냉온수 및 공기조절 공급업","소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","종합","총자산증가율","%","원자료","0.53","1.48","2.74","3.85","6.43","5.90","3.27","6.75","9.43","10.60","8.27","6.00","3.04"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","종합","유형자산증가율","%","원자료","5.32","3.31","5.67","9.94","6.31","-0.90","6.73","11.70","10.29","10.08","9.65","10.73","12.68"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","종합","유동자산증가율","%","원자료","-0.52","0.83","0.39","4.46","6.69","3.67","5.88","4.44","7.54","12.09","10.24","4.10","2.07"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","종합","재고자산증가율","%","원자료","5.59","1.36","-3.00","1.76","8.02","8.35","14.88","11.82","15.01","19.69","10.47","-0.85","-0.73"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","종합","자기자본증가율","%","원자료","1.09","2.84","6.29","0.76","10.49","12.96","6.11","8.91","7.49","11.80","4.55","5.53","2.60"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","종합","매출액증가율","%","원자료","3.20","5.29","4.16","4.00","7.52","10.26","-0.47","-0.02","-0.88","6.43","13.73","2.92","-2.79"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","대기업_중견","총자산증가율","%","원자료","","","","","","5.65","9.65","4.82","8.34","9.39","10.22","4.99","2.32"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","대기업_중견","유형자산증가율","%","원자료","","","","","","-7.04","12.01","3.94","12.22","4.23","7.75","8.71","16.83"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","대기업_중견","유동자산증가율","%","원자료","","","","","","3.43","6.86","3.85","6.83","10.27","11.58","4.14","-1.49"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","대기업_중견","재고자산증가율","%","원자료","","","","","","-2.31","5.21","9.16","25.83","2.58","-0.25","1.74","2.03"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","대기업_중견","자기자본증가율","%","원자료","","","","","","15.01","16.82","8.58","8.61","12.66","6.80","2.43","-0.07"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","대기업_중견","매출액증가율","%","원자료","","","","","","12.98","-6.53","-11.13","-3.59","5.97","14.85","1.04","-8.98"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","중소기업","총자산증가율","%","원자료","2.57","4.47","2.93","9.49","12.65","10.94","9.84","11.10","10.68","12.80","9.84","5.51","4.87"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","중소기업","유형자산증가율","%","원자료","6.99","3.89","3.65","12.56","13.14","11.57","10.12","17.95","17.24","14.62","13.03","14.95","18.00"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","중소기업","유동자산증가율","%","원자료","1.05","4.00","2.53","9.59","13.25","11.20","10.70","11.06","9.91","13.90","10.50","4.32","2.28"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","중소기업","재고자산증가율","%","원자료","6.71","0.95","-4.23","7.81","21.55","15.26","24.70","20.26","14.89","26.06","13.99","2.92","-1.59"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","중소기업","자기자본증가율","%","원자료","4.43","7.89","6.61","9.31","11.14","14.46","10.89","8.75","7.99","9.81","6.97","4.54","6.20"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","중소기업","매출액증가율","%","원자료","2.86","8.36","5.39","10.38","11.48","14.39","2.52","3.64","1.44","9.34","11.60","3.69","0.26"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","중기업","총자산증가율","%","원자료","","","","","","6.64","3.49","5.25","2.61","5.86","4.77","2.72","2.84"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","중기업","유형자산증가율","%","원자료","","","","","","5.14","4.68","13.31","12.67","8.18","9.90","14.55","24.33"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","중기업","유동자산증가율","%","원자료","","","","","","6.98","2.66","3.45","-0.41","4.69","4.55","0.37","-2.28"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","중기업","재고자산증가율","%","원자료","","","","","","-1.66","6.06","-0.29","-6.96","4.29","-6.35","-6.70","-15.03"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","중기업","자기자본증가율","%","원자료","","","","","","13.15","10.56","8.10","4.92","8.45","3.79","2.66","4.83"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","중기업","매출액증가율","%","원자료","","","","","","10.76","-6.22","-4.33","-7.84","1.36","6.94","-0.91","-6.34"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","소기업","총자산증가율","%","원자료","","","","","","13.21","13.26","14.47","15.18","16.26","12.42","6.93","5.93"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","소기업","유형자산증가율","%","원자료","","","","","","14.54","12.95","20.30","19.43","17.43","14.42","15.13","14.95"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","소기업","유동자산증가율","%","원자료","","","","","","13.50","15.33","15.78","16.11","18.66","13.59","6.35","4.63"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","소기업","재고자산증가율","%","원자료","","","","","","25.26","35.38","33.33","27.78","36.82","24.40","7.18","4.27"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","소기업","자기자본증가율","%","원자료","","","","","","15.11","11.04","9.08","9.58","10.46","8.58","5.53","6.90"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","F 건설업","소기업","매출액증가율","%","원자료","","","","","","17.55","10.79","11.53","10.20","15.92","15.47","7.77","6.22"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","종합","총자산증가율","%","원자료","-1.04","0.11","1.87","2.58","4.96","4.42","1.54","6.01","9.95","10.80","7.69","5.60","1.96"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","종합","유형자산증가율","%","원자료","3.17","2.20","4.86","10.24","3.45","-7.35","5.89","10.69","9.97","6.79","7.14","11.21","14.42"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","종합","유동자산증가율","%","원자료","-1.98","-0.83","-1.14","3.07","4.93","1.00","5.15","2.69","7.54","13.25","10.38","2.92","1.17"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","종합","재고자산증가율","%","원자료","5.02","1.90","-3.60","1.83","6.77","7.16","14.57","12.91","15.26","18.70","8.88","-2.12","-1.18"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","종합","자기자본증가율","%","원자료","-1.49","1.14","6.39","-3.10","11.31","14.01","4.36","9.00","6.89","14.14","3.27","4.62","0.14"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","종합","매출액증가율","%","원자료","3.03","3.94","4.25","1.62","6.13","7.92","-2.91","-2.78","-1.95","6.52","13.99","0.28","-4.91"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","대기업_중견","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","대기업_중견","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","대기업_중견","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","대기업_중견","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","대기업_중견","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","대기업_중견","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","중소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","중소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","중소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","중소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","중소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","중소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","중기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","중기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","중기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","중기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","중기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","중기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","소기업","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","소기업","유형자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","소기업","유동자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","소기업","재고자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","소기업","자기자본증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F41 종합 건설업","소기업","매출액증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F42 전문직별 공사업","종합","총자산증가율","%","원자료","4.90","5.70","5.28","7.73","10.76","10.01","8.00","8.58","8.14","10.11","9.76","6.98","5.69"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F42 전문직별 공사업","종합","유형자산증가율","%","원자료","10.20","5.87","7.34","9.35","11.63","10.34","8.01","13.05","10.75","14.02","12.88","10.14","10.56"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F42 전문직별 공사업","종합","유동자산증가율","%","원자료","3.33","5.45","4.63","8.11","11.19","9.95","7.54","8.32","7.54","9.69","9.93","6.69","4.00"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F42 전문직별 공사업","종합","재고자산증가율","%","원자료","8.07","-1.38","0.85","1.41","14.69","13.98","16.38","6.40","13.63","25.51","19.21","5.38","1.40"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F42 전문직별 공사업","종합","자기자본증가율","%","원자료","5.45","6.05","6.11","8.19","9.08","11.15","9.31","8.75","8.53","7.98","6.88","7.10","6.82"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F42 전문직별 공사업","종합","매출액증가율","%","원자료","3.44","7.53","4.02","8.26","9.88","14.05","3.36","4.01","0.61","6.31","13.38","6.50","-0.04"
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F42 전문직별 공사업","대기업_중견","총자산증가율","%","원자료","","","","","","","","","","","","",""
"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)","  F42 전문직별 공사업","대기업_중견","유형자산증가율","%","원자료","","","","","","","","","","","","",""
