통계표,업종코드,기업규모,계정항목,단위,변환,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","중기업","부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","중기업","유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","중기업","비유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","중기업","차입금의존도","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","중기업","차입금대매출액","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","중기업","매출채권대매입채무","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","중기업","순운전자본대총자본","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","자기자본비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","당좌비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","현금비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","비유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","비유동장기적합률","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","비유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","차입금의존도","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","차입금대매출액","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","매출채권대매입채무","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C285 가정용 기기","소기업","순운전자본대총자본","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","자기자본비율","%","원자료","62.22","62.49","65.43","63.96","65.82","66.79","60.91","61.64","60.79","61.05","64.69","60.51","55.07"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","유동비율","%","원자료","118.03","129.68","139.02","142.67","151.87","159.34","149.98","151.07","150.06","168.15","172.06","133.49","123.04"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","당좌비율","%","원자료","91.60","99.10","108.42","113.45","118.60","124.01","109.26","110.48","115.47","133.46","136.31","104.80","101.24"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","현금비율","%","원자료","19.40","18.20","13.70","19.45","26.21","33.95","23.52","24.29","27.48","40.52","49.16","24.09","16.94"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","비유동비율","%","원자료","113.99","112.02","106.71","101.49","97.49","93.81","100.72","101.04","103.13","92.76","89.90","109.97","122.98"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","비유동장기적합률","%","원자료","94.11","91.07","89.18","86.08","83.99","81.83","82.65","83.01","83.44","76.32","76.84","88.80","91.80"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","부채비율","%","원자료","60.73","60.02","52.85","56.36","51.92","49.73","64.18","62.22","64.49","63.79","54.59","65.26","81.60"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","유동부채비율","%","원자료","39.60","37.02","33.18","38.46","35.84","35.10","42.31","40.50","40.89","42.24","37.60","41.42","47.65"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","비유동부채비율","%","원자료","21.13","23.01","19.66","17.90","16.08","14.64","21.87","21.72","23.60","21.55","16.99","23.84","33.95"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","차입금의존도","%","원자료","16.36","18.23","18.07","18.22","15.58","15.62","19.61","20.08","19.06","19.94","15.29","19.87","27.48"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","차입금대매출액","%","원자료","22.55","25.84","26.49","27.40","24.56","19.93","22.29","25.80","29.88","25.45","20.97","26.02","33.36"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","매출채권대매입채무","%","원자료","208.40","201.26","219.36","233.52","215.35","222.65","215.10","217.70","176.38","223.96","179.05","160.37","178.71"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","종합","순운전자본대총자본","%","원자료","4.44","6.87","8.47","10.50","12.24","13.91","12.88","12.75","12.45","17.58","17.52","8.39","6.05"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","자기자본비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","당좌비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","현금비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","비유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","비유동장기적합률","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","비유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","차입금의존도","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","차입금대매출액","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","매출채권대매입채무","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","대기업_중견","순운전자본대총자본","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","자기자본비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","당좌비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","현금비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","비유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","비유동장기적합률","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","비유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","차입금의존도","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","차입금대매출액","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","매출채권대매입채무","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중소기업","순운전자본대총자본","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","자기자본비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","당좌비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","현금비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","비유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","비유동장기적합률","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","비유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","차입금의존도","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","차입금대매출액","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","매출채권대매입채무","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","중기업","순운전자본대총자본","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","자기자본비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","당좌비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","현금비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","비유동비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","비유동장기적합률","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","비유동부채비율","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","차입금의존도","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","차입금대매출액","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","매출채권대매입채무","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","    C282,4,9 기타 전기장비","소기업","순운전자본대총자본","%","원자료","","","","","","","","","","","","",""
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","자기자본비율","%","원자료","42.14","42.10","42.68","44.95","45.35","46.85","47.90","49.49","48.39","49.49","50.34","51.63","53.63"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","유동비율","%","원자료","124.19","128.64","130.17","131.28","131.31","138.07","145.21","145.01","152.11","154.39","159.76","159.78","164.81"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","당좌비율","%","원자료","95.76","98.69","99.77","101.08","102.37","106.28","108.97","109.36","116.39","116.03","115.73","115.58","120.89"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","현금비율","%","원자료","15.01","16.60","16.69","19.89","20.80","24.18","24.26","23.89","33.02","30.64","27.07","27.97","31.14"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","비유동비율","%","원자료","121.67","120.82","120.05","117.08","113.79","108.81","106.97","107.12","106.06","101.02","97.52","94.19","93.73"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","비유동장기적합률","%","원자료","84.38","82.30","81.93","82.34","81.72","79.04","77.14","78.42","75.47","73.95","72.05","71.67","71.99"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","부채비율","%","원자료","137.32","137.50","134.30","122.48","120.52","113.44","108.77","102.08","106.67","102.05","98.66","93.70","86.46"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","유동부채비율","%","원자료","93.13","90.71","87.77","80.29","81.28","75.77","70.11","65.48","66.14","65.44","63.30","62.28","56.27"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","비유동부채비율","%","원자료","44.19","46.80","46.53","42.20","39.24","37.66","38.66","36.60","40.52","36.61","35.35","31.42","30.19"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","차입금의존도","%","원자료","32.27","31.83","33.95","33.17","31.10","30.41","30.25","29.89","30.40","28.31","27.47","26.39","25.59"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","차입금대매출액","%","원자료","31.80","34.45","36.30","37.41","37.00","32.82","34.26","37.58","37.69","35.16","31.74","32.70","33.25"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","매출채권대매입채무","%","원자료","185.62","173.47","182.40","188.65","176.09","178.16","188.34","197.24","191.53","185.76","183.91","183.16","208.45"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","종합","순운전자본대총자본","%","원자료","9.49","10.94","11.30","11.29","11.54","13.52","15.18","14.59","16.68","17.62","19.04","19.22","19.56"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","자기자본비율","%","원자료","","","","","","56.08","57.07","57.63","58.66","58.35","58.18","58.45","61.48"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","유동비율","%","원자료","","","","","","155.62","165.36","162.18","160.93","164.03","160.99","163.85","169.53"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","당좌비율","%","원자료","","","","","","126.76","126.21","124.68","124.91","120.58","112.77","114.09","122.99"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","현금비율","%","원자료","","","","","","35.94","31.98","26.69","38.99","35.03","27.49","29.54","31.83"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","비유동비율","%","원자료","","","","","","84.55","82.65","82.36","83.59","80.76","78.15","76.56","73.76"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","비유동장기적합률","%","원자료","","","","","","71.61","69.31","70.20","71.76","69.54","68.76","67.52","66.92"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","부채비율","%","원자료","","","","","","78.32","75.22","73.53","70.48","71.37","71.87","71.08","62.66"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","유동부채비율","%","원자료","","","","","","60.25","55.98","56.21","53.99","55.24","58.22","57.69","52.44"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","비유동부채비율","%","원자료","","","","","","18.07","19.24","17.31","16.49","16.13","13.65","13.40","10.22"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","차입금의존도","%","원자료","","","","","","18.74","18.18","16.96","16.94","15.37","15.13","15.29","14.30"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","차입금대매출액","%","원자료","","","","","","20.52","20.71","20.65","21.41","18.74","17.42","19.27","18.37"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","매출채권대매입채무","%","원자료","","","","","","201.99","212.06","212.80","191.67","171.74","180.23","150.44","218.95"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","대기업_중견","순운전자본대총자본","%","원자료","","","","","","18.79","20.88","20.14","19.30","20.64","20.66","21.53","22.42"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","자기자본비율","%","원자료","40.59","41.42","41.77","42.16","42.54","43.74","44.28","45.61","45.75","45.86","46.62","47.44","48.47"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","유동비율","%","원자료","124.13","129.48","132.03","133.31","137.04","140.65","144.45","151.65","154.91","158.40","161.28","158.78","163.38"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","당좌비율","%","원자료","96.01","99.58","101.89","102.89","107.21","109.26","110.27","115.56","119.39","121.74","122.11","119.82","124.13"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","현금비율","%","원자료","16.24","18.67","18.14","20.57","21.23","23.69","24.04","26.55","33.14","34.02","30.05","29.17","32.30"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","비유동비율","%","원자료","123.12","119.80","119.70","122.24","118.64","115.21","115.53","111.27","111.78","109.25","106.71","105.24","104.88"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","비유동장기적합률","%","원자료","83.71","81.23","80.48","80.98","79.04","77.85","77.29","75.16","74.70","73.14","72.27","72.93","72.72"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","부채비율","%","원자료","146.35","141.41","139.41","137.16","135.08","128.63","125.82","119.26","118.59","118.07","114.48","110.78","106.30"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","유동부채비율","%","원자료","99.27","93.91","90.67","86.20","84.97","80.64","76.35","71.22","68.95","68.70","66.82","66.47","62.08"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","비유동부채비율","%","원자료","47.08","47.49","48.74","50.96","50.12","47.99","49.47","48.05","49.65","49.37","47.66","44.31","44.22"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","차입금의존도","%","원자료","33.61","33.90","35.98","37.17","35.51","34.71","35.41","34.45","35.13","34.50","33.84","33.15","33.25"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","차입금대매출액","%","원자료","32.06","33.94","37.42","40.66","41.32","38.21","41.08","41.83","43.80","42.22","40.02","41.93","43.72"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","매출채권대매입채무","%","원자료","170.06","171.22","179.88","187.74","181.23","181.49","187.55","195.61","192.52","189.60","190.54","196.06","209.12"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중소기업","순운전자본대총자본","%","원자료","9.73","11.47","12.13","12.11","13.39","14.34","15.03","16.77","17.32","18.40","19.09","18.54","19.07"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","자기자본비율","%","원자료","","","","","","48.33","48.95","50.26","49.92","50.50","50.99","51.91","53.47"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","유동비율","%","원자료","","","","","","134.80","134.92","141.65","139.06","141.92","143.63","139.29","144.26"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","당좌비율","%","원자료","","","","","","103.28","99.70","104.21","104.10","105.69","103.85","100.05","106.34"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","현금비율","%","원자료","","","","","","23.29","21.53","24.21","29.86","30.68","25.45","24.48","28.72"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","비유동비율","%","원자료","","","","","","100.43","101.75","97.28","100.10","96.53","93.86","93.40","93.40"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","비유동장기적합률","%","원자료","","","","","","78.51","79.31","76.49","78.05","76.30","75.14","76.94","76.48"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","부채비율","%","원자료","","","","","","106.91","104.29","98.95","100.32","98.01","96.11","92.65","87.00"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","유동부채비율","%","원자료","","","","","","78.99","76.00","71.77","72.07","71.51","71.19","71.25","64.89"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","비유동부채비율","%","원자료","","","","","","27.92","28.29","27.18","28.25","26.51","24.92","21.40","22.11"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","차입금의존도","%","원자료","","","","","","27.67","28.55","27.12","28.19","26.79","26.22","25.44","25.90"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","차입금대매출액","%","원자료","","","","","","29.05","31.65","31.60","33.40","31.08","28.86","30.14","31.92"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","매출채권대매입채무","%","원자료","","","","","","164.80","167.71","178.48","169.44","168.21","166.97","172.06","191.86"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","중기업","순운전자본대총자본","%","원자료","","","","","","13.28","12.99","15.03","14.05","15.14","15.84","14.53","15.36"
"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)","  C29 기타 기계 및 장비","소기업","자기자본비율","%","원자료","","","","","","39.92","41.03","42.12","42.80","42.84","43.77","44.41","44.87"
